P_NAME,P_STATUS,P_MASS_ERROR_MIN,P_MASS_ERROR_MAX,P_RADIUS,P_RADIUS_ERROR_MIN,P_RADIUS_ERROR_MAX,P_YEAR,P_UPDATED,P_PERIOD,P_PERIOD_ERROR_MIN,P_PERIOD_ERROR_MAX,P_SEMI_MAJOR_AXIS,P_SEMI_MAJOR_AXIS_ERROR_MIN,P_SEMI_MAJOR_AXIS_ERROR_MAX,P_ECCENTRICITY,P_ECCENTRICITY_ERROR_MIN,P_ECCENTRICITY_ERROR_MAX,P_INCLINATION,P_INCLINATION_ERROR_MIN,P_INCLINATION_ERROR_MAX,P_OMEGA,P_OMEGA_ERROR_MIN,P_OMEGA_ERROR_MAX,P_TPERI,P_TPERI_ERROR_MIN,P_TPERI_ERROR_MAX,P_ANGULAR_DISTANCE,P_IMPACT_PARAMETER,P_IMPACT_PARAMETER_ERROR_MIN,P_IMPACT_PARAMETER_ERROR_MAX,P_TEMP_MEASURED,P_GEO_ALBEDO,P_GEO_ALBEDO_ERROR_MIN,P_GEO_ALBEDO_ERROR_MAX,P_DETECTION,P_DETECTION_MASS,P_DETECTION_RADIUS,P_ALT_NAMES,P_ATMOSPHERE,S_NAME,S_RA,S_DEC,S_MAG,S_DISTANCE,S_DISTANCE_ERROR_MIN,S_DISTANCE_ERROR_MAX,S_METALLICITY,S_METALLICITY_ERROR_MIN,S_METALLICITY_ERROR_MAX,S_MASS,S_MASS_ERROR_MIN,S_MASS_ERROR_MAX,S_RADIUS,S_RADIUS_ERROR_MIN,S_RADIUS_ERROR_MAX,S_TYPE,S_AGE,S_AGE_ERROR_MIN,S_AGE_ERROR_MAX,S_TEMPERATURE,S_TEMPERATURE_ERROR_MIN,S_TEMPERATURE_ERROR_MAX,S_DISC,S_MAGNETIC_FIELD,S_LOG_G,S_ALT_NAMES,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_EQUIL_MIN,P_TEMP_EQUIL_MAX,P_TYPE,S_RADIUS_EST,S_TYPE_TEMP,S_RA_H,S_RA_T,S_DEC_T,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_TYPE_TEMP,P_HABITABLE,P_ESI,S_CONSTELLATION,S_CONSTELLATION_ABR,S_CONSTELLATION_ENG,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST
,3.0,-152.29223171666254,190.28969208662917,1.36762,-0.5605,0.5605,2014,,4.144495,-2.6e-05,2.6e-05,0.048,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.0629,0.24,-0.22,0.22,0.0,,0.0,0.0,,,,,,,291.15877,40.750263,15.66,762.74,-20.31,20.31,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.74,-0.3,0.3,,-2114701.503671098,-1.9271664016799153,2.96431584527292,4985.0,-200.0,200.0,,,4.63,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.048,0.048,0.048,0.048000001,131.50137,131.50137,131.50137,862.73512,862.73512,862.73512,,0.74,,19.410586,,,0.30297915,0.43144503,1.0437543,0.54648896,0.98957265,0.57834894,0.98957265,0.52757527,0.98957265,1.4861756,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.29496519,,,,1.36762,2.4430315,0.048
,3.0,-152.29223171666254,190.28969208662917,2.19716,-0.88559,0.88559,2014,,7.953528,-2.5e-05,2.5e-05,0.074,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.097,0.36,-0.21,0.21,0.0,,0.0,0.0,,,,,,,291.15877,40.750263,15.66,762.74,-20.31,20.31,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.74,-0.3,0.3,,-2114701.503671098,-1.9271664016799153,2.96431584527292,4985.0,-200.0,200.0,,,4.63,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.074,0.074,0.074,0.074000002,55.328551,55.328551,55.328551,694.83588,694.83588,694.83588,,0.74,,19.410586,,,0.30297915,0.43144503,1.0437543,0.54648896,0.98957265,0.57834894,0.98957265,0.52757527,0.98957265,1.4861756,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.26840666,,,,2.19716,5.4638433,0.074
,3.0,-152.29223171666254,190.28969208662917,2.33168,-1.03132,1.03132,2014,,12.718092,-3.5e-05,3.5e-05,0.094,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.154,0.54,-0.24,0.24,0.0,,0.0,0.0,,,,,,,292.91312,41.060921,15.389,609.86,-40.44,40.44,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.67,-0.29,0.29,,-2114701.503671098,-1.9271664016799153,2.96431584527292,4699.0,-200.0,200.0,,,4.63,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.094,0.094,0.094,0.094000002,22.192403,22.192403,22.192403,552.9629,552.9629,552.9629,,0.67,,19.527542,,,0.19609207,0.35148046,0.8605946,0.44520393,0.8159197,0.4713162,0.8159197,0.42979897,0.8159197,1.1956217,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.29475959,,,,2.33168,6.0438495,0.094
,3.0,-152.29223171666254,190.28969208662917,2.56709,-1.10979,1.10979,2014,,36.065978,-0.000133,0.000133,0.189,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.31,0.07,-0.21,0.21,0.0,,0.0,0.0,,,,,,,292.91312,41.060921,15.389,609.86,-40.44,40.44,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.67,-0.29,0.29,,-2114701.503671098,-1.9271664016799153,2.96431584527292,4699.0,-200.0,200.0,,,4.63,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.189,0.189,0.189,0.189,5.4895459,5.4895459,5.4895459,389.96804,389.96804,389.96804,,0.67,,19.527542,,,0.19609207,0.35148046,0.8605946,0.44520393,0.8159197,0.4713162,0.8159197,0.42979897,0.8159197,1.1956217,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.42051534,,,,2.56709,7.1159697,0.189
,3.0,-152.29223171666254,190.28969208662917,2.61193,-1.60303,1.60303,2014,,8.20395,-2e-05,2e-05,0.075,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.123,0.06,-0.23,0.23,0.0,,0.0,0.0,,,,,,,286.5657,41.808403,15.376,610.6,-11.44,11.44,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.85,-0.52,0.52,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5020.0,-200.0,200.0,,,4.49,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.075,0.075,0.075,0.075000002,73.083416,73.083416,73.083416,744.90282,744.90282,744.90282,,0.85,,19.104381,,,0.41109422,0.50172201,1.212083,0.63550474,1.1491635,0.67252767,1.1491635,0.61350905,1.1491635,1.731149,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.24306509,,,,2.61193,7.3282833,0.075
,3.0,-152.29223171666254,190.28969208662917,1.99538,-1.2331,1.2331,2014,,14.496481,-8.3e-05,8.3e-05,0.109,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.178,0.37,-0.23,0.23,0.0,,0.0,0.0,,,,,,,286.5657,41.808403,15.376,610.6,-11.44,11.44,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.85,-0.52,0.52,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5020.0,-200.0,200.0,,,4.49,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.109,0.109,0.109,0.109,34.600978,34.600978,34.600978,617.8983,617.8983,617.8983,,0.85,,19.104381,,,0.41109422,0.50172201,1.212083,0.63550474,1.1491635,0.67252767,1.1491635,0.61350905,1.1491635,1.731149,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.29245984,,,,1.99538,4.6394796,0.109
,3.0,-152.29223171666254,190.28969208662917,2.45499,-1.15463,1.15463,2014,,5.715442,-1.1e-05,1.1e-05,0.062,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.0876,0.17,-0.23,0.23,0.0,,0.0,0.0,,,,,,,285.11047,42.033958,15.086,707.94,-9.98,9.98,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.84,-0.4,0.4,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5228.0,-200.0,200.0,,,4.57,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.062,0.062,0.062,0.062000002,122.85877,122.85877,122.85877,848.19645,848.19645,848.19645,,0.84,,19.007366,,,0.4722691,0.53214195,1.2755116,0.67403316,1.2093002,0.71313777,1.2093002,0.65069372,1.2093002,1.8554897,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.24325899,,,,2.45499,6.5964694,0.062
,3.0,-152.29223171666254,190.28969208662917,1.99538,-0.97527,0.97527,2014,,20.026218,-0.000163,0.000163,0.142,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.201,0.77,-0.09,0.09,0.0,,0.0,0.0,,,,,,,285.11047,42.033958,15.086,707.94,-9.98,9.98,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.84,-0.4,0.4,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5228.0,-200.0,200.0,,,4.57,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.142,0.142,0.142,0.142,23.4214,23.4214,23.4214,560.46451,560.46451,560.46451,,0.84,,19.007366,,,0.4722691,0.53214195,1.2755116,0.67403316,1.2093002,0.71313777,1.2093002,0.65069372,1.2093002,1.8554897,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.3095861,,,,1.99538,4.6394796,0.142
,3.0,-152.29223171666254,190.28969208662917,2.75766,-1.15463,1.15463,2014,,4.311792,-8e-06,8e-06,0.05,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.0468,0.52,-0.23,0.23,0.0,,0.0,0.0,,,,,,,287.24268,42.301369,15.604,1067.62,-36.93,36.93,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.8,-0.34,0.34,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5554.0,-200.0,200.0,,,4.58,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.05,0.05,0.05,0.050000001,218.24893,218.24893,218.24893,979.226,979.226,979.226,,0.8,,19.149513,,,0.54562231,0.56173015,1.3318998,0.71150515,1.2627619,0.75253355,1.2627619,0.68684296,1.2627619,1.9943888,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.22519914,,,,2.75766,8.0359058,0.05
,3.0,-152.29223171666254,190.28969208662917,2.05143,-0.87438,0.87438,2014,,9.767292,-4.6e-05,4.6e-05,0.087,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.0815,0.49,-0.19,0.19,0.0,,0.0,0.0,,,,,,,287.24268,42.301369,15.604,1067.62,-36.93,36.93,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.8,-0.34,0.34,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5554.0,-200.0,200.0,,,4.58,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.087,0.087,0.087,0.087000002,72.086446,72.086446,72.086446,742.34932,742.34932,742.34932,,0.8,,19.149513,,,0.54562231,0.56173015,1.3318998,0.71150515,1.2627619,0.75253355,1.2627619,0.68684296,1.2627619,1.9943888,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.2703606,,,,2.05143,4.8629026,0.087
,3.0,-152.29223171666254,190.28969208662917,2.30926,-0.97527,0.97527,2014,,20.050401,-0.00013,0.00013,0.14,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.131,0.11,-0.22,0.22,0.0,,0.0,0.0,,,,,,,287.24268,42.301369,15.604,1067.62,-36.93,36.93,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.8,-0.34,0.34,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5554.0,-200.0,200.0,,,4.58,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.14,0.14,0.14,0.14,27.837873,27.837873,27.837873,585.19947,585.19947,585.19947,,0.8,,19.149513,,,0.54562231,0.56173015,1.3318998,0.71150515,1.2627619,0.75253355,1.2627619,0.68684296,1.2627619,1.9943888,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.28493685,,,,2.30926,5.9455152,0.14
,3.0,-152.29223171666254,190.28969208662917,2.56709,-0.17936,0.17936,2014,,7.49019,-1.9e-05,1.9e-05,0.071,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.0804,0.2,-0.2,0.2,0.0,,0.0,0.0,,,,,,,291.63896,42.436317,15.599,882.65,-26.34,26.34,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.8,-0.05,0.05,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5100.0,-100.0,100.0,,,4.56,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.071,0.071,0.071,0.071000002,76.954253,76.954253,76.954253,754.57614,754.57614,754.57614,,0.8,,19.442599,,,0.38792639,0.48546841,1.1691812,0.6149162,1.108489,0.65068163,1.108489,0.59363,1.108489,1.6816609,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.24423974,,,,2.56709,7.1159697,0.071
,3.0,-152.29223171666254,190.28969208662917,2.17474,-0.16815,0.16815,2014,,17.460812,-7.6e-05,7.6e-05,0.124,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.141,0.2,-0.23,0.23,0.0,,0.0,0.0,,,,,,,291.63896,42.436317,15.599,882.65,-26.34,26.34,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.8,-0.05,0.05,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5100.0,-100.0,100.0,,,4.56,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.124,0.124,0.124,0.124,25.229344,25.229344,25.229344,570.98066,570.98066,570.98066,,0.8,,19.442599,,,0.38792639,0.48546841,1.1691812,0.6149162,1.108489,0.65068163,1.108489,0.59363,1.108489,1.6816609,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.29635476,,,,2.17474,5.369523,0.124
,3.0,-152.29223171666254,190.28969208662917,3.0267,-0.21299,0.21299,2014,,36.277108,-0.000173,0.000173,0.202,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.229,0.18,-0.2,0.2,0.0,,0.0,0.0,,,,,,,291.63896,42.436317,15.599,882.65,-26.34,26.34,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.8,-0.05,0.05,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5100.0,-100.0,100.0,,,4.56,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.202,0.202,0.202,0.20200001,9.5070677,9.5070677,9.5070677,447.35939,447.35939,447.35939,,0.8,,19.442599,,,0.38792639,0.48546841,1.1691812,0.6149162,1.108489,0.65068163,1.108489,0.59363,1.108489,1.6816609,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.32588481,,,,3.0267,9.4118347,0.202
,3.0,-152.29223171666254,190.28969208662917,1.74876,-0.05605,0.07847,2016,,3.2198211,-4.74e-06,4.74e-06,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,291.63896,42.436317,15.599,882.65,-26.34,26.34,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.8,-0.05,0.05,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5100.0,-100.0,100.0,,,4.56,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,4.047676734610659,3.88463768124917,4.138132397888688,4.02292780487456,616.6291209337563,604.0859193090275,643.9591459949278,804.1932016099973,793.683031961247,824.9372727000268,,0.8,,19.442599,,,0.38792639,0.48546841,1.1691812,0.6149162,1.108489,0.65068163,1.108489,0.59363,1.108489,1.6816609,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.2612521685299651,,,,1.74876,3.7084594,4.011385039582001
,3.0,-152.29223171666254,190.28969208662917,2.34289,-1.19947,1.19947,2014,,4.60182,-8e-06,8e-06,0.052,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.0816,0.58,-0.23,0.23,0.0,,0.0,0.0,,,,,,,296.48343,42.663429,15.024,637.44,-9.19,9.19,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.83,-0.42,0.42,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5206.0,-200.0,200.0,,,4.56,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.052,0.052,0.052,0.052000001,167.66978,167.66978,167.66978,916.76623,916.76623,916.76623,,0.83,,19.765563,,,0.45337909,0.52199248,1.2521823,0.66117775,1.1871818,0.69955303,1.1871818,0.6382847,1.1871818,1.8180027,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.24574515,,,,2.34289,6.0932651,0.052
,3.0,-152.29223171666254,190.28969208662917,1.50214,-0.76228,0.76228,2014,,11.187161,-7.5e-05,7.5e-05,0.095,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.149,0.04,-0.23,0.23,0.0,,0.0,0.0,,,,,,,296.48343,42.663429,15.024,637.44,-9.19,9.19,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.83,-0.42,0.42,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5206.0,-200.0,200.0,,,4.56,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.095,0.095,0.095,0.095000002,50.23591,50.23591,50.23591,678.26355,678.26355,678.26355,,0.83,,19.765563,,,0.45337909,0.52199248,1.2521823,0.66117775,1.1871818,0.69955303,1.1871818,0.6382847,1.1871818,1.8180027,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.30583589,,,,1.50214,2.8648744,0.095
,3.0,-152.29223171666254,190.28969208662917,1.63666,-0.45961,0.45961,2014,,3.33616,-7e-06,7e-06,0.042,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.0621,0.14,-0.24,0.24,0.0,,0.0,0.0,,,,,,,288.64253,43.039291,15.067,676.38,-14.02,14.02,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.77,-0.21,0.21,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5100.0,-200.0,200.0,,,4.61,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.042,0.042,0.042,0.042000001,203.7287,203.7287,203.7287,962.51602,962.51602,962.51602,,0.77,,19.242836,,,0.35937743,0.46726335,1.1253369,0.59185685,1.0669206,0.62628107,1.0669206,0.57136888,1.0669206,1.6185986,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.27928421,,,,1.63666,3.3139434,0.042
,3.0,-152.29223171666254,190.28969208662917,4.09165,-1.14342,1.14342,2014,,9.439452,-7e-06,7e-06,0.084,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.124,0.14,-0.15,0.15,0.0,,0.0,0.0,,,,,,,288.64253,43.039291,15.067,676.38,-14.02,14.02,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.77,-0.21,0.21,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5100.0,-200.0,200.0,,,4.61,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.084,0.084,0.084,0.084000002,50.932176,50.932176,50.932176,680.6016,680.6016,680.6016,,0.77,,19.242836,,,0.35937743,0.46726335,1.1253369,0.59185685,1.0669206,0.62628107,1.0669206,0.57136888,1.0669206,1.6185986,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.19590068,,,,4.09165,15.702355,0.084
,3.0,-152.29223171666254,190.28969208662917,3.94592,-1.09858,1.09858,2014,,20.477912,-2.6e-05,2.6e-05,0.14,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.207,0.13,-0.2,0.2,0.0,,0.0,0.0,,,,,,,288.64253,43.039291,15.067,676.38,-14.02,14.02,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.77,-0.21,0.21,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5100.0,-200.0,200.0,,,4.61,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.14,0.14,0.14,0.14,18.335583,18.335583,18.335583,527.19173,527.19173,527.19173,,0.77,,19.242836,,,0.35937743,0.46726335,1.1253369,0.59185685,1.0669206,0.62628107,1.0669206,0.57136888,1.0669206,1.6185986,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.23888331,,,,3.94592,14.764686,0.14
,3.0,-152.29223171666254,190.28969208662917,3.01549,-0.35872,0.35872,2014,,6.308205,-1e-05,1e-05,0.066,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.0875,0.38,-0.2,0.2,0.0,,0.0,0.0,,,,,,,293.06138,43.581356,15.258,754.65,-13.19,13.19,0.014020760003518647,-0.11816107931152901,0.10933033524284545,1.0038376485013707,-0.14648483849703361,0.15056578517793012,0.83,-0.1,0.1,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5190.0,-161.0,161.0,,,4.57,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.066,0.066,0.066,0.066000002,102.80788,102.80788,102.80788,811.24402,811.24402,811.24402,,0.83,,19.537427,,,0.44783111,0.51922096,1.2462628,0.65766745,1.1815696,0.695851,1.1815696,0.63489683,1.1815696,1.806845,1.7689905935778524e+35,0.44010325785705573,0,0,,0,0.22097146,,,,3.01549,9.3527288,0.066
